   3.6325923e+03	   4.5096408e+03	   4.0377047e+03	   4.5018483e+03	   3.3846543e+03	
   3.6285994e+03	   4.5087801e+03	   4.0355920e+03	   4.5026325e+03	   3.3836910e+03	
   3.6329217e+03	   4.5099862e+03	   4.0379893e+03	   4.5021498e+03	   3.3849467e+03	
   3.6289282e+03	   4.5091243e+03	   4.0358734e+03	   4.5029328e+03	   3.3839841e+03	
   3.6332504e+03	   4.5103307e+03	   4.0382699e+03	   4.5024508e+03	   3.3852385e+03	
   3.6292563e+03	   4.5094676e+03	   4.0361546e+03	   4.5032325e+03	   3.3842764e+03	
   3.6335785e+03	   4.5106745e+03	   4.0385503e+03	   4.5027512e+03	   3.3855296e+03	
   3.6295838e+03	   4.5098102e+03	   4.0364355e+03	   4.5035317e+03	   3.3845681e+03	
   3.6339060e+03	   4.5110175e+03	   4.0388304e+03	   4.5030510e+03	   3.3858200e+03	
   3.6299106e+03	   4.5101520e+03	   4.0367161e+03	   4.5038302e+03	   3.3848591e+03	
   3.6342328e+03	   4.5113597e+03	   4.0391102e+03	   4.5033502e+03	   3.3861097e+03	
   3.6302368e+03	   4.5104930e+03	   4.0369964e+03	   4.5041281e+03	   3.3851495e+03	
   3.6345590e+03	   4.5117011e+03	   4.0393898e+03	   4.5036488e+03	   3.3863987e+03	
   3.6305624e+03	   4.5108332e+03	   4.0372765e+03	   4.5044254e+03	   3.3854391e+03	
   3.6348846e+03	   4.5120417e+03	   4.0396690e+03	   4.5039468e+03	   3.3866871e+03	
   3.6308873e+03	   4.5111727e+03	   4.0375563e+03	   4.5047220e+03	   3.3857281e+03	
   3.6352095e+03	   4.5123815e+03	   4.0399480e+03	   4.5042442e+03	   3.3869748e+03	
   3.6312116e+03	   4.5115113e+03	   4.0378358e+03	   4.5050181e+03	   3.3860164e+03	
   3.6355338e+03	   4.5127206e+03	   4.0402266e+03	   4.5045411e+03	   3.3872619e+03	
   3.6315353e+03	   4.5118492e+03	   4.0381150e+03	   4.5053136e+03	   3.3863040e+03	
   3.6358575e+03	   4.5130588e+03	   4.0405050e+03	   4.5048373e+03	   3.3875482e+03	
   3.6318583e+03	   4.5121862e+03	   4.0383939e+03	   4.5056085e+03	   3.3865910e+03	
   3.6361806e+03	   4.5133963e+03	   4.0407831e+03	   4.5051329e+03	   3.3878339e+03	
   3.6321808e+03	   4.5125225e+03	   4.0386726e+03	   4.5059027e+03	   3.3868772e+03	
   3.6365030e+03	   4.5137330e+03	   4.0410609e+03	   4.5054280e+03	   3.3881190e+03	
   3.6325026e+03	   4.5128580e+03	   4.0389509e+03	   4.5061964e+03	   3.3871628e+03	
   3.6368249e+03	   4.5140689e+03	   4.0413384e+03	   4.5057225e+03	   3.3884033e+03	
   3.6328238e+03	   4.5131927e+03	   4.0392290e+03	   4.5064895e+03	   3.3874859e+03	
   3.6371461e+03	   4.5144040e+03	   4.0416156e+03	   4.5060164e+03	   3.3886865e+03	
   3.6331444e+03	   4.5135265e+03	   4.0395068e+03	   4.5067819e+03	   3.3877697e+03	
   3.6374668e+03	   4.5147382e+03	   4.0418925e+03	   4.5063097e+03	   3.3889690e+03	
   3.6334644e+03	   4.5138596e+03	   4.0398889e+03	   4.5070738e+03	   3.3880529e+03	
   3.6377868e+03	   4.5150717e+03	   4.0421814e+03	   4.5066024e+03	   3.3892508e+03	
   3.6337838e+03	   4.5141919e+03	   4.0401714e+03	   4.5073650e+03	   3.3883354e+03	
   3.6381063e+03	   4.5154044e+03	   4.0424612e+03	   4.5068945e+03	   3.3895320e+03	
   3.6341026e+03	   4.5145234e+03	   4.0404507e+03	   4.5076557e+03	   3.3886172e+03	
   3.6384252e+03	   4.5157363e+03	   4.0427385e+03	   4.5071860e+03	   3.3898125e+03	
   3.6344209e+03	   4.5148541e+03	   4.0407290e+03	   4.5079457e+03	   3.3888984e+03	
   3.6387435e+03	   4.5160674e+03	   4.0430150e+03	   4.5074770e+03	   3.3900923e+03	
   3.6347386e+03	   4.5151840e+03	   4.0410069e+03	   4.5082352e+03	   3.3891790e+03	
   3.6390613e+03	   4.5163977e+03	   4.0432912e+03	   4.5077673e+03	   3.3903715e+03	
   3.6350558e+03	   4.5155130e+03	   4.0412845e+03	   4.5085241e+03	   3.3894588e+03	
   3.6393786e+03	   4.5167272e+03	   4.0435669e+03	   4.5080571e+03	   3.3906500e+03	
   3.6353724e+03	   4.5158413e+03	   4.0415618e+03	   4.5088123e+03	   3.3897381e+03	
   3.6396954e+03	   4.5170558e+03	   4.0438424e+03	   4.5083463e+03	   3.3909279e+03	
   3.6356886e+03	   4.5161687e+03	   4.0418387e+03	   4.5091000e+03	   3.3900167e+03	
   3.6400117e+03	   4.5173837e+03	   4.0441176e+03	   4.5086349e+03	   3.3912050e+03	
   3.6360043e+03	   4.5164954e+03	   4.0421154e+03	   4.5093871e+03	   3.3902947e+03	
   3.6403276e+03	   4.5177107e+03	   4.0443925e+03	   4.5089230e+03	   3.3914814e+03	
   3.6363196e+03	   4.5168212e+03	   4.0423918e+03	   4.5096737e+03	   3.3905721e+03	
   3.6406433e+03	   4.5180370e+03	   4.0446671e+03	   4.5102297e+03	   3.3917568e+03	
   3.6367223e+03	   4.5171461e+03	   4.0426679e+03	   4.5099624e+03	   3.3908488e+03	
   3.6409517e+03	   4.5183623e+03	   4.0449414e+03	   4.5105184e+03	   3.3920306e+03	
   3.6370329e+03	   4.5174692e+03	   4.0429437e+03	   4.5102502e+03	   3.3911244e+03	
   3.6412562e+03	   4.5186849e+03	   4.0452154e+03	   4.5108054e+03	   3.3923011e+03	
   3.6373431e+03	   4.5177875e+03	   4.0432193e+03	   4.5105368e+03	   3.3913970e+03	
   3.6415617e+03	   4.5190027e+03	   4.0454890e+03	   4.5110890e+03	   3.3925711e+03	
   3.6376492e+03	   4.5181054e+03	   4.0434945e+03	   4.5108212e+03	   3.3916679e+03	
   3.6418684e+03	   4.5193202e+03	   4.0457624e+03	   4.5113699e+03	   3.3928416e+03	
   3.6379556e+03	   4.5184231e+03	   4.0437695e+03	   4.5111032e+03	   3.3919389e+03	
   3.6421748e+03	   4.5196374e+03	   4.0460355e+03	   4.5116589e+03	   3.3931118e+03	
   3.6382617e+03	   4.5187403e+03	   4.0440441e+03	   4.5113911e+03	   3.3922096e+03	
   3.6424809e+03	   4.5199543e+03	   4.0463083e+03	   4.5119466e+03	   3.3933817e+03	
   3.6385675e+03	   4.5190573e+03	   4.0443185e+03	   4.5116779e+03	   3.3924800e+03	
   3.6427866e+03	   4.5202708e+03	   4.0465808e+03	   4.5122342e+03	   3.3936513e+03	
   3.6388730e+03	   4.5193739e+03	   4.0445925e+03	   4.5119646e+03	   3.3927501e+03	
   3.6430920e+03	   4.5205870e+03	   4.0468529e+03	   4.5125216e+03	   3.3939205e+03	
   3.6391781e+03	   4.5196902e+03	   4.0448663e+03	   4.5122510e+03	   3.3932605e+03	
   3.6433971e+03	   4.5209028e+03	   4.0471248e+03	   4.5128087e+03	   3.3941895e+03	
   3.6394829e+03	   4.5200062e+03	   4.0451398e+03	   4.5125371e+03	   3.3935310e+03	
   3.6437019e+03	   4.5212184e+03	   4.0473964e+03	   4.5130955e+03	   3.3944580e+03	
   3.6397874e+03	   4.5203218e+03	   4.0454129e+03	   4.5128230e+03	   3.3938006e+03	
   3.6440063e+03	   4.5215336e+03	   4.0476676e+03	   4.5133820e+03	   3.3947261e+03	
   3.6400915e+03	   4.5206371e+03	   4.0456858e+03	   4.5131085e+03	   3.3940697e+03	
   3.6443104e+03	   4.5218484e+03	   4.0479386e+03	   4.5136683e+03	   3.3949937e+03	
   3.6403954e+03	   4.5209521e+03	   4.0459584e+03	   4.5133939e+03	   3.3943384e+03	
   3.6446142e+03	   4.5221630e+03	   4.0482092e+03	   4.5139544e+03	   3.3952609e+03	
   3.6406989e+03	   4.5212667e+03	   4.0462307e+03	   4.5136789e+03	   3.3946067e+03	
   3.6449177e+03	   4.5224772e+03	   4.0484796e+03	   4.5142402e+03	   3.3955278e+03	
   3.6410021e+03	   4.5215811e+03	   4.0465027e+03	   4.5139637e+03	   3.3948746e+03	
   3.6452209e+03	   4.5227910e+03	   4.0487496e+03	   4.5154317e+03	   3.3957943e+03	
   3.6413050e+03	   4.5218951e+03	   4.0467744e+03	   4.5142474e+03	   3.3951422e+03	
   3.6455237e+03	   4.5231046e+03	   4.0490194e+03	   4.5157171e+03	   3.3960605e+03	
   3.6416075e+03	   4.5222087e+03	   4.0470458e+03	   4.5145316e+03	   3.3954095e+03	
   3.6458262e+03	   4.5234178e+03	   4.0492888e+03	   4.5160023e+03	   3.3963264e+03	
   3.6419097e+03	   4.5225220e+03	   4.0473169e+03	   4.5148156e+03	   3.3956764e+03	
   3.6461284e+03	   4.5237307e+03	   4.0495579e+03	   4.5162872e+03	   3.3965919e+03	
   3.6422116e+03	   4.5228350e+03	   4.0475877e+03	   4.5150993e+03	   3.3960235e+03	
   3.6464302e+03	   4.5240432e+03	   4.0498267e+03	   4.5165719e+03	   3.3968576e+03	
   3.6425132e+03	   4.5231477e+03	   4.0478582e+03	   4.5155927e+03	   3.3962906e+03	
   3.6467317e+03	   4.5243554e+03	   4.0500952e+03	   4.5168775e+03	   3.3971226e+03	
   3.6428144e+03	   4.5234600e+03	   4.0481284e+03	   4.5158937e+03	   3.3965571e+03	
   3.6470329e+03	   4.5246673e+03	   4.0503634e+03	   4.5171678e+03	   3.3973874e+03	
   3.6431154e+03	   4.5237720e+03	   4.0483983e+03	   4.5161815e+03	   3.3968233e+03	
   3.6473338e+03	   4.5249788e+03	   4.0506312e+03	   4.5174512e+03	   3.3976517e+03	
   3.6434159e+03	   4.5240837e+03	   4.0486679e+03	   4.5164642e+03	   3.3970891e+03	
   3.6476343e+03	   4.5252900e+03	   4.0508988e+03	   4.5177348e+03	   3.3979157e+03	
   3.6437162e+03	   4.5243950e+03	   4.0489371e+03	   4.5167470e+03	   3.3973546e+03	
   3.6479345e+03	   4.5256009e+03	   4.0511660e+03	   4.5180182e+03	   3.3981794e+03	
   3.6440161e+03	   4.5247060e+03	   4.0492061e+03	   4.5170295e+03	   3.3976198e+03	
   3.6482344e+03	   4.5259114e+03	   4.0514330e+03	   4.5183013e+03	   3.3984428e+03	
   3.6443157e+03	   4.5250166e+03	   4.0494748e+03	   4.5173118e+03	   3.3978847e+03	
   3.6485339e+03	   4.5262216e+03	   4.0516996e+03	   4.5197121e+03	   3.3987059e+03	
   3.6446150e+03	   4.5253269e+03	   4.0497432e+03	   4.5175868e+03	   3.3981492e+03	
   3.6488331e+03	   4.5265314e+03	   4.0519659e+03	   4.5199955e+03	   3.3989686e+03	
   3.6449140e+03	   4.5256369e+03	   4.0500113e+03	   4.5178684e+03	   3.3984135e+03	
   3.6491320e+03	   4.5268409e+03	   4.0522319e+03	   4.5202783e+03	   3.3992310e+03	
   3.6452126e+03	   4.5259465e+03	   4.0502790e+03	   4.5181495e+03	   3.3986774e+03	
   3.6494306e+03	   4.5271501e+03	   4.0524976e+03	   4.5205609e+03	   3.3994931e+03	
   3.6455109e+03	   4.5262558e+03	   4.0505465e+03	   4.5184304e+03	   3.3989410e+03	
   3.6497288e+03	   4.5274589e+03	   4.0527629e+03	   4.5208432e+03	   3.4009960e+03	
   3.6458088e+03	   4.5265648e+03	   4.0508136e+03	   4.5187109e+03	   3.3992044e+03	
   3.6500267e+03	   4.5277674e+03	   4.0530280e+03	   4.5211253e+03	   3.4012576e+03	
   3.6461064e+03	   4.5268734e+03	   4.0510805e+03	   4.5189913e+03	   3.3994674e+03	
   3.6503242e+03	   4.5280755e+03	   4.0532927e+03	   4.5214071e+03	   3.4015190e+03	
   3.6464037e+03	   4.5271817e+03	   4.0513470e+03	   4.5192713e+03	   3.3997301e+03	
   3.6506215e+03	   4.5283833e+03	   4.0535571e+03	   4.5216886e+03	   3.4017800e+03	
   3.6467007e+03	   4.5274896e+03	   4.0516133e+03	   4.5195510e+03	   3.3999924e+03	
   3.6509183e+03	   4.5286908e+03	   4.0538212e+03	   4.5219698e+03	   3.4020406e+03	
   3.6469973e+03	   4.5277972e+03	   4.0518792e+03	   4.5198305e+03	   3.4002545e+03	
   3.6512149e+03	   4.5289979e+03	   4.0540850e+03	   4.5222508e+03	   3.4023010e+03	
   3.6472936e+03	   4.5281045e+03	   4.0521448e+03	   4.5201097e+03	   3.4005162e+03	
   3.6515111e+03	   4.5293047e+03	   4.0543484e+03	   4.5225315e+03	   3.4025610e+03	
   3.6475896e+03	   4.5284114e+03	   4.0524101e+03	   4.5203886e+03	   3.4007776e+03	
   3.6518070e+03	   4.5296111e+03	   4.0546116e+03	   4.5228119e+03	   3.4028207e+03	
   3.6478852e+03	   4.5287180e+03	   4.0526751e+03	   4.5206672e+03	   3.4010386e+03	
   3.6521026e+03	   4.5299172e+03	   4.0548744e+03	   4.5230920e+03	   3.4030800e+03	
   3.6481805e+03	   4.5290242e+03	   4.0529398e+03	   4.5209455e+03	   3.4012994e+03	
   3.6523978e+03	   4.5302230e+03	   4.0551369e+03	   4.5233719e+03	   3.4033391e+03	
   3.6484754e+03	   4.5293301e+03	   4.0532041e+03	   4.5212236e+03	   3.4015598e+03	
   3.6526926e+03	   4.5305284e+03	   4.0553990e+03	   4.5236515e+03	   3.4035977e+03	
   3.6487700e+03	   4.5296356e+03	   4.0534682e+03	   4.5215014e+03	   3.4018199e+03	
   3.6529872e+03	   4.5314548e+03	   4.0556609e+03	   4.5239309e+03	   3.4038561e+03	
   3.6490643e+03	   4.5299443e+03	   4.0537319e+03	   4.5217789e+03	   3.4020796e+03	
   3.6532814e+03	   4.5317607e+03	   4.0559224e+03	   4.5242099e+03	   3.4041141e+03	
   3.6493583e+03	   4.5303108e+03	   4.0539954e+03	   4.5220561e+03	   3.4023391e+03	
   3.6535753e+03	   4.5320678e+03	   4.0561836e+03	   4.5244887e+03	   3.4043718e+03	
   3.6496519e+03	   4.5306162e+03	   4.0542585e+03	   4.5223330e+03	   3.4025982e+03	
   3.6538688e+03	   4.5323734e+03	   4.0564445e+03	   4.5247673e+03	   3.4046292e+03	
   3.6499452e+03	   4.5309212e+03	   4.0545213e+03	   4.5226096e+03	   3.4028569e+03	
   3.6541620e+03	   4.5326786e+03	   4.0567051e+03	   4.5250455e+03	   3.4048862e+03	
   3.6502381e+03	   4.5312259e+03	   4.0547838e+03	   4.5228860e+03	   3.4031154e+03	
   3.6544548e+03	   4.5329834e+03	   4.0569653e+03	   4.5253235e+03	   3.4051429e+03	
   3.6505307e+03	   4.5315302e+03	   4.0550459e+03	   4.5231621e+03	   3.4033735e+03	
   3.6547473e+03	   4.5332879e+03	   4.0572252e+03	   4.5256012e+03	   3.4053993e+03	
   3.6508230e+03	   4.5318342e+03	   4.0553078e+03	   4.5234378e+03	   3.4036312e+03	
   3.6550395e+03	   4.5335921e+03	   4.0574848e+03	   4.5258786e+03	   3.4056553e+03	
   3.6511149e+03	   4.5321378e+03	   4.0555693e+03	   4.5237133e+03	   3.4038887e+03	
   3.6553313e+03	   4.5330635e+03	   4.0577441e+03	   4.5261557e+03	   3.4059110e+03	
   3.6514065e+03	   4.5324403e+03	   4.0558305e+03	   4.5239885e+03	   3.4041458e+03	
   3.6556228e+03	   4.5333673e+03	   4.0580030e+03	   4.5264326e+03	   3.4061663e+03	
   3.6516977e+03	   4.5327430e+03	   4.0560914e+03	   4.5242635e+03	   3.4044026e+03	
   3.6559140e+03	   4.5336708e+03	   4.0582616e+03	   4.5267092e+03	   3.4064213e+03	
   3.6519886e+03	   4.5330454e+03	   4.0563520e+03	   4.5245381e+03	   3.4046590e+03	
   3.6562048e+03	   4.5339739e+03	   4.0585199e+03	   4.5269855e+03	   3.4066760e+03	
   3.6522792e+03	   4.5333474e+03	   4.0566123e+03	   4.5248125e+03	   3.4049151e+03	
   3.6564952e+03	   4.5342766e+03	   4.0587778e+03	   4.5272616e+03	   3.4069304e+03	
   3.6525694e+03	   4.5336490e+03	   4.0568722e+03	   4.5250865e+03	   3.4051709e+03	
   3.6567853e+03	   4.5345790e+03	   4.0590355e+03	   4.5275373e+03	   3.4071844e+03	
   3.6528593e+03	   4.5339504e+03	   4.0571319e+03	   4.5253603e+03	   3.4054263e+03	
   3.6570751e+03	   4.5348811e+03	   4.0592928e+03	   4.5278128e+03	   3.4074380e+03	
   3.6531488e+03	   4.5342513e+03	   4.0573912e+03	   4.5256338e+03	   3.4056814e+03	
   3.6573646e+03	   4.5351828e+03	   4.0595497e+03	   4.5280880e+03	   3.4076914e+03	
   3.6534380e+03	   4.5345519e+03	   4.0576501e+03	   4.5259070e+03	   3.4059362e+03	
   3.6576536e+03	   4.5354841e+03	   4.0598064e+03	   4.5283629e+03	   3.4079443e+03	
   3.6537268e+03	   4.5348521e+03	   4.0579088e+03	   4.5261799e+03	   3.4065096e+03	
   3.6579424e+03	   4.5357851e+03	   4.0600627e+03	   4.5286376e+03	   3.4081970e+03	
   3.6540153e+03	   4.5351520e+03	   4.0581671e+03	   4.5264525e+03	   3.4067638e+03	
   3.6582308e+03	   4.5353689e+03	   4.0603186e+03	   4.5289119e+03	   3.4084491e+03	
   3.6543035e+03	   4.5354520e+03	   4.0584251e+03	   4.5267248e+03	   3.4070177e+03	
   3.6585188e+03	   4.5356689e+03	   4.0605743e+03	   4.5291860e+03	   3.4087009e+03	
   3.6545913e+03	   4.5357512e+03	   4.0586828e+03	   4.5269968e+03	   3.4072711e+03	
   3.6588065e+03	   4.5359686e+03	   4.0608296e+03	   4.5294598e+03	   3.4089522e+03	
   3.6548788e+03	   4.5360499e+03	   4.0589402e+03	   4.5272685e+03	   3.4075241e+03	
   3.6590939e+03	   4.5362679e+03	   4.0610845e+03	   4.5297333e+03	   3.4092031e+03	
   3.6551659e+03	   4.5363483e+03	   4.0594134e+03	   4.5275400e+03	   3.4077767e+03	
   3.6593809e+03	   4.5365669e+03	   4.0613461e+03	   4.5300066e+03	   3.4094537e+03	
   3.6554527e+03	   4.5366463e+03	   4.0596685e+03	   4.5278111e+03	   3.4080290e+03	
   3.6596676e+03	   4.5368655e+03	   4.0616072e+03	   4.5302795e+03	   3.4097040e+03	
   3.6557392e+03	   4.5369440e+03	   4.0599874e+03	   4.5280820e+03	   3.4082810e+03	
   3.6599539e+03	   4.5371637e+03	   4.0618568e+03	   4.5305522e+03	   3.4099538e+03	
   3.6560252e+03	   4.5372413e+03	   4.0602412e+03	   4.5283526e+03	   3.4085326e+03	
   3.6602399e+03	   4.5374616e+03	   4.0621094e+03	   4.5308246e+03	   3.4102034e+03	
   3.6563110e+03	   4.5375383e+03	   4.0604967e+03	   4.5286228e+03	   3.4087839e+03	
   3.6605255e+03	   4.5377591e+03	   4.0623624e+03	   4.5310967e+03	   3.4104526e+03	
   3.6568985e+03	   4.5378349e+03	   4.0607524e+03	   4.5288928e+03	   3.4090348e+03	
   3.6608360e+03	   4.5380563e+03	   4.0626153e+03	   4.5313685e+03	   3.4107014e+03	
   3.6571824e+03	   4.5381311e+03	   4.0610078e+03	   4.5291625e+03	   3.4092854e+03	
   3.6611212e+03	   4.5383531e+03	   4.0628678e+03	   4.5316400e+03	   3.4109499e+03	
   3.6574677e+03	   4.5384270e+03	   4.0612630e+03	   4.5294319e+03	   3.4095357e+03	
   3.6614057e+03	   4.5386496e+03	   4.0631200e+03	   4.5319113e+03	   3.4111980e+03	
   3.6577525e+03	   4.5387225e+03	   4.0615177e+03	   4.5297010e+03	   3.4097856e+03	
   3.6616899e+03	   4.5389457e+03	   4.0633718e+03	   4.5321822e+03	   3.4114458e+03	
